Customer_ID,Name,Age,Occupation,Monthly_Income,Gold_Weight_g,Gold_Purity,Market_Value_INR,LTV_Ratio,Loan_Amount_INR,Tenure_Months,Past_Defaults,Default_Status
CUST-3403,Lakshmi Swamy,66,Farmer,144702,149.05,20,1055348.52,78.65221599,830055,9,3,1
CUST-3404,Nidra Shenoy,59,Salaried,38715,154.88,20,1096627.84,81.98222282,899039.88,9,0,0
CUST-3405,Chandran Ramakrishnan,30,Salaried,108326,17.54,18,111817.5,81.92160657,91602.69,3,2,1
CUST-3406,Chaman Dara,55,Professional,61025,46.74,20,330942.57,71.34359178,236106.32,24,0,0
CUST-3407,Keya Sood,29,Professional,143756,183.87,20,1301891.53,75.62949533,984613.99,24,3,1
CUST-3408,Oscar D’Alia,65,Farmer,42793,93.11,24,791435,74.68848742,591110.83,12,1,0
CUST-3409,Jeremiah Kunda,26,Small Business,129034,124.06,22,965931.16,68.9648354,666152.83,6,3,1
CUST-3410,Frederick Ganesh,41,Salaried,128312,114.87,22,894377.82,62.01920054,554685.97,12,2,0
CUST-3411,Chaitaly Batra,63,Daily Wage,76818,165.02,22,1284845.72,88.95462636,1142929.71,3,1,0
CUST-3412,Chavvi Thaman,34,Small Business,131378,40.61,20,287539.1,88.99048461,255882.44,9,0,0
CUST-3413,Amol Kant,64,Farmer,110184,61.43,18,391616.25,67.7364365,265266.89,3,1,0
CUST-3414,Rohan Dora,31,Small Business,37774,137.62,22,1071509.32,87.1455001,933772.16,9,2,1
CUST-3415,Ekaraj Wable,21,Salaried,21226,169.66,18,1081582.5,68.50362279,740923.2,24,1,0
CUST-3416,Omisha Chakrabarti,63,Professional,143753,186.53,18,1189128.75,86.01213409,1022795.01,12,2,1
CUST-3417,Udarsh Kara,28,Daily Wage,80474,93.47,22,727757.42,64.30781012,468004.86,9,3,1
CUST-3418,Nachiket Iyer,38,Small Business,108361,124.53,20,881734.66,78.8000263,694807.14,24,3,1
CUST-3419,Tristan Master,61,Small Business,48678,116.31,20,823532.95,67.42466281,555264.31,12,3,1
CUST-3420,Rachit Oza,31,Daily Wage,35985,118.14,20,836490.27,60.41047147,505327.72,3,0,0
CUST-3421,Hema Kalita,31,Salaried,126736,135.81,24,1154385,74.82214408,863735.61,3,2,1
CUST-3422,Aashi Chand,63,Small Business,77173,158.39,18,1009736.25,70.89958751,715898.84,12,1,0
CUST-3423,Jagrati Om,54,Farmer,70880,26.31,20,186287.95,68.35061629,127328.96,12,3,1
CUST-3424,Matthew Prabhu,67,Farmer,125924,49.54,24,421090,88.17334613,371289.14,12,3,1
CUST-3425,Girish Seshadri,68,Professional,26024,114.29,22,889861.94,87.44354357,778126.81,12,0,0
CUST-3426,Unni Sha,32,Farmer,27424,134.96,18,860370,60.11044437,517172.23,3,3,1
CUST-3427,Charita Maharaj,68,Salaried,77221,61.44,24,522240,60.73150061,317164.19,9,2,0
CUST-3428,Mitesh Ranganathan,47,Professional,104821,81.77,20,578972.48,79.83748841,462237.09,6,1,0
CUST-3429,Zayan Doctor,60,Small Business,107838,54.67,22,425660.62,85.61762656,364440.52,9,3,1
CUST-3430,Advay Ramanathan,49,Farmer,133457,55.38,24,470730,89.37047793,420693.65,6,1,0
CUST-3431,Max Uppal,51,Farmer,22800,121.28,18,773160,86.33362416,667497.05,9,0,0
CUST-3432,Hardik Kurian,57,Professional,122495,84.53,22,658150.58,82.6101443,543699.14,24,1,0
CUST-3433,Dominic Tata,58,Small Business,115224,28.75,20,203564.38,77.94252607,158663.22,12,3,1
CUST-3434,Vedika Kapur,42,Daily Wage,84695,106.11,24,901935,66.34904502,598425.26,9,1,0
CUST-3435,Nathan Pandit,63,Salaried,126650,79.42,18,506302.5,86.25646556,436718.64,3,2,1
CUST-3436,Eta Naik,46,Daily Wage,117997,145.71,24,1238535,73.06536638,904940.14,6,1,0
CUST-3437,Lekha Dutt,39,Farmer,63655,25.72,18,163965,74.63747397,122379.33,12,1,0
CUST-3438,Kashvi Sarkar,53,Small Business,123408,143.54,22,1117602.44,77.22980495,863122.18,24,3,1
CUST-3439,Eiravati Gera,64,Daily Wage,68584,156.52,20,1108239.86,88.3874638,979545.11,24,3,1
CUST-3440,Krisha Arya,41,Daily Wage,31220,176.69,18,1126398.75,86.87709771,978582.54,6,3,1
CUST-3441,Nicholas Banerjee,56,Salaried,39821,26.82,18,170977.5,85.19040312,145656.42,9,0,0
CUST-3442,Tanay Savant,66,Farmer,88531,69.64,24,591940,84.00781568,497275.86,6,1,0
CUST-3443,Gauri Ranganathan,21,Professional,93985,23.35,22,181803.1,68.10529104,123817.53,3,1,0
CUST-3444,Tanmayi Subramanian,30,Salaried,126765,177.44,20,1256363.92,68.33114024,858487.79,24,0,0
CUST-3445,Girik Mannan,26,Small Business,23586,21.57,18,137508.75,79.39796264,109179.15,12,1,0
CUST-3446,Lekha Nagar,55,Farmer,56117,7.44,24,63240,78.05575987,49362.46,3,1,0
CUST-3447,Mason Krishnan,46,Salaried,108902,27.47,24,233495,85.25683232,199070.44,12,2,1
CUST-3448,Indrajit Dass,23,Daily Wage,113238,52.35,18,333731.25,72.54409074,242102.3,12,0,0
CUST-3449,Ayushman Vig,58,Daily Wage,131965,114.54,22,891808.44,70.15644467,625661.09,9,3,1
CUST-3450,Sara Nayak,58,Professional,79146,83.7,20,592637.85,69.61451019,412561.94,12,0,0
CUST-3451,Gaurav Cherian,50,Professional,120517,16.85,20,119306.42,63.52232374,75786.21,24,3,1
CUST-3452,Hemani Mittal,28,Salaried,120078,36.69,24,311865,69.43604148,216546.71,9,3,1
CUST-3453,Neha Kala,45,Professional,35306,112.75,22,877871.5,76.3063346,669871.56,12,3,1
CUST-3454,Zilmil Narula,69,Daily Wage,49071,44,18,280500,75.98878732,213148.55,6,3,1
CUST-3455,Lakshmi Dada,61,Small Business,105344,138.45,18,882618.75,73.52172964,648916.57,12,0,0
CUST-3456,Tarak Vala,35,Farmer,58546,65.07,22,506635.02,70.31726636,356251.9,24,0,0
CUST-3457,Adya Kakar,69,Professional,16698,173.79,20,1230520.09,67.36228426,828906.44,12,2,0
CUST-3458,Hredhaan Keer,38,Small Business,31245,62.79,18,400286.25,66.9861614,268136.39,3,2,1
CUST-3459,Hemal Walia,38,Farmer,42715,10.88,22,84711.68,77.81492761,65918.33,24,3,1
CUST-3460,Tristan Choudhry,63,Salaried,75284,71.14,22,553896.04,70.61397401,391128.01,12,2,1
CUST-3461,Gaurav Chada,31,Professional,92936,178.82,18,1139977.5,68.16486858,777064.16,9,2,0
CUST-3462,Wridesh Cheema,31,Small Business,62969,116.9,18,745237.5,88.89107861,662449.65,3,1,1
CUST-3463,Harish Chaudry,67,Farmer,21594,100.79,22,784750.94,63.65182216,499508.27,24,1,0
CUST-3464,Jalsa Batra,70,Small Business,107672,137.69,18,877773.75,87.23103482,765691.13,9,3,1
CUST-3465,Yashawini Chaudry,28,Salaried,133183,41.28,24,350880,69.37080074,243408.27,6,1,0
CUST-3466,Anusha Dasgupta,47,Professional,46991,127.5,22,992715,86.75363075,861216.31,12,3,1
CUST-3467,Anjali Savant,58,Small Business,15662,42.67,22,332228.62,62.2728232,206888.14,3,3,1
CUST-3468,Jalsa Rana,49,Daily Wage,100487,148.4,20,1050746.2,70.27727796,738435.83,9,0,0
CUST-3469,Yamini Anand,65,Daily Wage,132140,141.35,18,901106.25,68.90860959,620939.79,6,0,0
CUST-3470,Ishani Tata,67,Daily Wage,53159,41.28,22,321406.08,62.152934,199763.31,24,2,0
CUST-3471,Sudiksha Sharma,28,Salaried,31542,140,20,991270,60.98988762,604574.46,24,1,0
CUST-3472,Anya Rama,69,Farmer,87862,74.62,22,580991.32,79.38441021,461216.53,12,2,1
CUST-3473,Jairaj Rama,66,Farmer,26660,122.05,22,950281.3,85.28532637,810450.51,9,0,0
CUST-3474,Yashodhara Lad,47,Professional,65592,120.14,20,850651.27,65.41008175,556411.69,24,1,0
CUST-3475,Jeet Trivedi,49,Salaried,103651,72.79,22,566742.94,82.21516727,465948.66,6,0,0
CUST-3476,Tristan Jhaveri,23,Farmer,46277,140.73,22,1095723.78,62.31753543,682828.05,3,3,1
CUST-3477,Frederick Dhillon,49,Professional,29114,94.95,20,672293.47,71.51403089,480784.16,9,1,0
CUST-3478,Yashoda Pillai,28,Small Business,35719,193.07,22,1503243.02,89.14189801,1340019.36,24,2,1
CUST-3479,Gabriel Parikh,54,Small Business,41535,37.93,18,241803.75,78.44317658,189678.54,3,0,0
CUST-3480,Ati Singhal,36,Salaried,48310,72.39,20,512557.39,74.34258637,381048.42,12,3,1
CUST-3481,Avi Naidu,23,Small Business,19474,59.97,22,466926.42,82.26482527,384116.2,6,3,1
CUST-3482,Ekansh Das,53,Salaried,65058,185.91,20,1316335.75,76.10899799,1001849.95,12,1,0
CUST-3483,Vamakshi Ganguly,62,Farmer,84333,199.74,20,1414259.07,72.41756268,1024171.95,24,2,0
CUST-3484,Lila Patla,37,Daily Wage,56152,121.76,24,1034960,68.32250667,707110.62,6,3,1
CUST-3485,Raagini Bajaj,67,Salaried,65757,106.58,18,679447.5,64.32447352,437051.03,3,3,1
CUST-3486,Wahab Nadkarni,60,Farmer,56461,53.08,18,338385,74.02293566,250482.51,12,3,1
CUST-3487,Harrison Sawhney,23,Daily Wage,80316,170.67,20,1208428.94,82.33825021,994999.24,3,2,1
CUST-3488,Vinaya Dhillon,28,Daily Wage,127475,64.26,20,454992.93,63.18527727,287488.54,3,1,0
CUST-3489,Sanya Sagar,65,Daily Wage,54082,106.18,18,676897.5,76.5800875,518368.7,3,0,0
CUST-3490,Aarav Shere,38,Salaried,117359,111.06,18,708007.5,75.89622123,537350.94,3,3,1
CUST-3491,Lopa Ray,66,Professional,123420,169.95,24,1444575,79.64847067,1150581.9,24,3,1
CUST-3492,Girish Sawhney,26,Daily Wage,22232,113.21,24,962285,65.35528627,628904.12,3,3,1
CUST-3493,Oliver Gandhi,44,Professional,23031,141.84,18,904230,75.94035554,686675.48,12,2,1
CUST-3494,Jeevika Viswanathan,42,Salaried,99844,148.16,20,1049046.88,72.13408837,756720.4,9,2,1
CUST-3495,Chakrika Pandey,28,Professional,82005,113.92,22,886981.12,65.62393193,582071.89,24,2,1
CUST-3496,Andrew Dasgupta,64,Daily Wage,118804,53.63,18,341891.25,62.31731695,213057.45,6,2,0
CUST-3497,Theodore Sane,70,Professional,65194,68.95,24,586075,70.84521597,415206.1,9,3,1
CUST-3498,Qushi Banik,53,Daily Wage,100868,143.64,20,1017043.02,73.20372272,744513.35,6,2,0
CUST-3499,Noah Ranganathan,46,Professional,138859,7.15,22,55669.9,74.46704278,41455.73,12,2,0
CUST-3500,Aarush Borah,29,Farmer,16221,97.49,18,621498.75,66.23781402,411667.19,3,1,0
CUST-3501,Aachal Bhatt,64,Professional,69461,156,18,994500,73.63624391,732312.45,6,0,0
CUST-3502,William Bhatti,25,Small Business,94342,121.53,24,1033005,73.73848345,761722.22,12,2,0
CUST-3503,Samuel Nigam,33,Professional,79577,199.69,18,1273023.75,84.05177061,1069999,24,3,1
CUST-3504,Tanvi Prakash,41,Farmer,107348,94.74,22,737645.64,60.74133185,448055.79,24,3,1
CUST-3505,Upkaar Gandhi,28,Salaried,121646,10.64,18,67830,87.27944375,59201.65,9,3,1
CUST-3506,Daksha Din,36,Salaried,135346,156.47,24,1329995,68.24879278,907705.53,9,3,1
CUST-3507,Dev Prabhu,62,Professional,80412,135.97,22,1058662.42,65.37513575,692101.99,12,1,0
CUST-3508,Gopal Mani,37,Small Business,23093,12.87,22,100205.82,89.14340843,89326.88,3,0,0
CUST-3509,Ekantika Bhatt,41,Daily Wage,44072,85.14,18,542767.5,86.36963253,468786.3,6,2,1
CUST-3510,Qarin Chowdhury,21,Daily Wage,81204,137.28,20,972011.04,76.76079893,746123.44,3,3,1
CUST-3511,Charan Puri,57,Small Business,99420,125.43,22,976597.98,73.10761177,713967.46,9,0,0
CUST-3512,Ekani Nazareth,22,Daily Wage,100984,115.14,18,734017.5,67.04467019,492119.61,12,3,1
CUST-3513,Fariq Kalita,54,Salaried,81104,119.92,22,933697.12,61.22402802,571646.99,24,1,0
CUST-3514,Yachana Chana,51,Salaried,62646,58.05,20,411023.02,71.76025912,294951.18,9,2,1
CUST-3515,Ekalinga Khalsa,54,Farmer,82789,86.08,22,670218.88,74.28313335,497859.58,6,2,1
CUST-3516,Varsha Rama,63,Salaried,60443,14.2,20,100543.1,72.90470531,73300.65,6,3,1
CUST-3517,Siddharth Pau,70,Professional,142838,7.27,22,56604.22,80.63312586,45641.75,24,3,1
CUST-3518,Max Muni,69,Professional,67433,26.37,24,224145,81.62238473,182952.49,6,3,1
CUST-3519,Zaid Parikh,38,Daily Wage,142651,125.14,24,1063690,82.1901563,874248.47,12,2,1
CUST-3520,Isaac Anand,28,Salaried,32551,8.53,18,54378.75,60.63014129,32969.91,12,1,0
CUST-3521,Orinder Raghavan,25,Small Business,15952,175.72,22,1368155.92,68.49737057,937150.83,9,3,1
CUST-3522,Harshil Deshmukh,46,Salaried,19408,44.15,22,343751.9,80.3152677,276085.26,12,2,1
CUST-3523,Arya Patil,66,Salaried,149741,121.75,20,862050.88,80.7727105,696301.86,9,1,0
CUST-3524,Ishita Pau,59,Farmer,23709,122.46,24,1040910,72.94487095,759290.46,6,2,1
CUST-3525,Champak Mander,29,Salaried,117534,94.37,22,734764.82,65.72265529,482906.95,9,3,1
CUST-3526,Urvashi Ravel,30,Salaried,67290,78.86,18,502732.5,65.12988888,327429.12,6,3,1
CUST-3527,Ria Bhandari,37,Daily Wage,70390,66.7,18,425212.5,83.65009681,355690.67,3,2,1
CUST-3528,Zaid Datta,38,Salaried,49899,72,22,560592,89.16481076,499850.8,9,0,0
CUST-3529,Chasmum Rai,56,Professional,74812,198.97,20,1408807.08,80.78131642,1138052.91,12,0,0
CUST-3530,Harish Uppal,60,Salaried,27987,105.52,20,747134.36,73.41580805,548514.73,3,0,0
CUST-3531,Aayush Dave,46,Salaried,39813,177.59,18,1132136.25,88.03880156,996719.19,3,2,1
CUST-3532,Ayaan Mishra,51,Farmer,51338,79.93,18,509553.75,87.93525212,448077.37,9,1,0
CUST-3533,Faras Iyengar,25,Salaried,142551,124.36,18,792795,80.38827744,637314.24,24,0,0
CUST-3534,Faras Kalita,53,Professional,19410,56.44,20,399623.42,74.06210977,295969.54,3,3,1
CUST-3535,Yadavi Kala,44,Farmer,136339,98.71,24,839035,65.180168,546884.42,3,1,0
CUST-3536,Lohit Mandal,61,Professional,115300,102.19,20,723556.29,70.92310237,513168.57,12,2,0
CUST-3537,Triveni Badami,41,Salaried,77821,70.97,22,552572.42,75.87426589,419260.27,9,0,0
CUST-3538,Raghav Banerjee,53,Small Business,118042,101.71,24,864535,86.80962631,750499.6,12,2,1
CUST-3539,Karan Lall,45,Daily Wage,31126,156.22,20,1106115.71,81.94831521,906443.19,3,1,0
CUST-3540,Karan Dewan,21,Professional,30079,176.37,24,1499145,74.94678099,1123560.92,24,3,1
CUST-3541,Megha Bobal,68,Professional,107528,133.56,24,1135260,70.67529979,802348.41,6,1,0
CUST-3542,Hamsini Nagi,37,Professional,97356,79.73,20,564528.27,78.45198897,442883.66,3,2,1
CUST-3543,George Grewal,39,Daily Wage,82408,31.71,20,224522.65,64.04827973,143802.89,3,0,0
CUST-3544,Advik Balakrishnan,70,Daily Wage,127971,174.44,24,1482740,71.37614358,1058322.63,9,2,0
CUST-3545,Triveni Dani,30,Professional,41908,36.91,18,235301.25,69.08710982,162562.83,9,1,0
CUST-3546,Lucky Batra,25,Daily Wage,71809,45.91,22,357455.26,65.51031357,234170.06,24,1,0
CUST-3547,Chameli Sur,25,Salaried,124655,27.43,24,233155,84.42646553,196844.53,3,0,0
CUST-3548,Krishna Bal,30,Professional,114498,29.45,24,250325,78.78100139,197208.54,9,2,1
CUST-3549,Qabil Vasa,51,Professional,91520,111.08,18,708135,66.7437685,472635.99,24,0,0
CUST-3550,Chaitanya Nagi,49,Daily Wage,105731,92.77,20,656857.98,79.00705064,518964.12,6,3,1
CUST-3551,Samarth Mishra,31,Salaried,100905,186.79,18,1190786.25,88.22519174,1050573.45,9,0,0
CUST-3552,Watika Wadhwa,59,Professional,72802,123.58,18,787822.5,86.75023408,683437.86,12,3,1
CUST-3553,Xalak Ghose,36,Farmer,128806,174.14,22,1355854.04,63.58234701,862083.82,6,2,0
CUST-3554,Faras Kapur,38,Small Business,97533,116.02,24,986170,68.43876303,674922.55,12,1,0
CUST-3555,Arunima Gera,30,Farmer,23927,49.42,22,384784.12,73.1155931,281337.19,3,3,1
CUST-3556,Ayushman Mukhopadhyay,64,Daily Wage,97232,164.02,18,1045627.5,78.01437033,815739.71,3,2,1
CUST-3557,Chandran Lad,24,Farmer,114277,154.41,18,984363.75,78.9292205,776950.63,9,1,0
CUST-3558,Sudiksha Viswanathan,29,Farmer,134240,98.98,22,770658.28,85.27148882,657151.79,3,3,1
CUST-3559,Amaira Vohra,50,Farmer,105357,109.52,22,852722.72,84.42734984,719931.19,12,1,0
CUST-3560,Jason Sanghvi,24,Farmer,99435,35.57,20,251853.38,77.85249856,196074.15,6,3,1
CUST-3561,Riya Edwin,64,Professional,94894,118.11,22,919604.46,71.01632513,653069.29,3,2,0
CUST-3562,Veda Vasa,57,Professional,83393,5.98,18,38122.5,81.15517189,30938.38,24,0,0
CUST-3563,Reyansh Dhawan,55,Daily Wage,87640,68.9,24,585650,80.20784723,469737.26,9,3,1
CUST-3564,Hema Goswami,50,Professional,38600,60.17,22,468483.62,82.65486737,387224.51,9,2,1
CUST-3565,Tarak Golla,42,Professional,123913,13.91,18,88676.25,70.77241165,62758.32,3,1,0
CUST-3566,Frado Sami,25,Professional,109899,186.02,20,1317114.61,67.11404439,883968.88,3,0,0
CUST-3567,Jai Suri,49,Daily Wage,93507,103.72,22,807563.92,89.1615077,720036.17,9,3,1
CUST-3568,Advik Sankaran,59,Daily Wage,92195,13.31,24,113135,81.08032757,91730.23,3,3,1
CUST-3569,Anya Chanda,45,Daily Wage,29226,143.68,18,915960,63.41110266,580820.34,12,1,0
CUST-3570,Jasmit Ramachandran,23,Salaried,114608,130.59,22,1016773.74,86.04704171,874903.72,3,1,0
CUST-3571,Fitan Shah,69,Farmer,88338,5.06,24,43010,88.83557577,38208.18,6,0,0
CUST-3572,Chatura Tailor,63,Farmer,107964,72.93,20,516380.86,75.48575069,389793.97,9,3,1
CUST-3573,Madhav Chanda,21,Salaried,41160,110.1,22,857238.6,80.51533524,690208.53,24,3,1
CUST-3574,Ishaan Kakar,41,Salaried,63240,19.51,20,138140.55,69.09562768,95449.08,6,3,1
CUST-3575,Onkar Arya,57,Salaried,82145,150,24,1275000,84.93828289,1082963.11,3,2,1
CUST-3576,Ekaja Chander,58,Salaried,88752,57.08,22,444424.88,67.78003251,301231.33,24,0,0
CUST-3577,Ranveer Ratta,61,Small Business,118434,18.68,18,119085,64.37663203,76662.91,9,0,0
CUST-3578,Yatin Rau,48,Daily Wage,39162,185.51,18,1182626.25,83.09517876,982705.4,6,3,1
CUST-3579,Amara Chandra,47,Farmer,42057,129.59,24,1101515,75.35667698,830065.1,12,2,0
CUST-3580,Jasmit Bhatt,29,Farmer,109446,146.54,18,934192.5,78.28859073,731366.14,12,1,0
CUST-3581,Gautam Nayak,61,Salaried,51926,44.85,18,285918.75,64.45371575,184285.26,9,0,0
CUST-3582,Yagnesh Roy,33,Salaried,70537,61.69,18,393273.75,88.71632095,348898,3,1,0
CUST-3583,Wahab Chanda,32,Farmer,65494,70.7,24,600950,84.44948747,507499.19,3,2,1
CUST-3584,Daniel Kuruvilla,51,Daily Wage,107283,116.92,18,745365,76.24849447,568329.59,3,2,0
CUST-3585,Ayaan Mahajan,35,Farmer,79588,71.47,18,455621.25,67.69164971,308417.54,6,3,1
CUST-3586,Pratyush Chowdhury,24,Daily Wage,50686,13.48,18,85935,88.79488237,76305.88,24,0,0
CUST-3587,Keya Goswami,40,Salaried,39200,67.98,22,529292.28,88.83460764,470194.72,24,3,1
CUST-3588,Pallavi Kumar,65,Salaried,105152,33.28,20,235639.04,70.32313192,165708.75,24,0,0
CUST-3589,Imaran Sahota,68,Farmer,65883,19.14,18,122017.5,82.33863155,100467.54,3,3,1
CUST-3590,Mohammed Upadhyay,69,Salaried,93415,179.8,18,1146225,62.07078041,711470.8,24,3,1
CUST-3591,Falak Parmer,64,Daily Wage,32712,158.12,24,1344020,87.24283466,1172561.15,12,3,1
CUST-3592,Aahana Balay,23,Small Business,60155,178.66,24,1518610,81.17215169,1232688.41,6,0,0
CUST-3593,Lopa Tara,70,Salaried,54787,173.01,22,1347055.86,63.49279996,855283.48,12,2,1
CUST-3594,Ryan Hans,48,Small Business,124900,31.76,22,247283.36,75.43242621,186531.84,24,3,1
CUST-3595,Benjamin Joshi,68,Professional,87382,65.85,24,559725,87.53884731,489976.81,3,3,1
CUST-3596,Sneha Chowdhury,31,Farmer,59788,47.44,22,369367.84,69.18166809,255534.83,9,1,0
CUST-3597,Owen Chandran,69,Small Business,145203,11.28,18,71910,81.93325525,58918.2,3,0,0
CUST-3598,Ekantika Gade,67,Farmer,28616,142.68,18,909585,74.49062592,677555.56,12,3,1
CUST-3599,Meghana Sidhu,39,Farmer,144857,144.18,20,1020866.49,86.78404595,885949.24,12,1,0
CUST-3600,Shivansh Ratti,42,Daily Wage,132975,107.55,24,914175,72.54283829,663168.49,12,3,1
CUST-3601,Yashasvi Pant,33,Small Business,144677,147.93,22,1151782.98,71.48995149,823409.09,9,3,1
CUST-3602,Rehaan Das,68,Farmer,73167,191,24,1623500,63.85823606,1036738.46,12,2,0
CUST-3603,Vedika Sheth,52,Farmer,21109,189.75,18,1209656.25,69.10524376,835935.9,24,2,1
CUST-3604,Upkaar Balay,52,Professional,128829,94.15,24,800275,75.21458648,601923.53,9,0,0
CUST-3605,Wishi Muni,37,Professional,96247,14.45,20,102313.22,63.48862663,64957.26,3,1,0
CUST-3606,Idika Basu,22,Farmer,139926,126.45,18,806118.75,89.40872573,720740.5,6,0,0
CUST-3607,Krisha Sibal,34,Salaried,78767,189.72,22,1477159.92,87.86429203,1297896.11,12,2,1
CUST-3608,Ethan Sem,30,Daily Wage,148086,47.33,24,402305,87.39566154,351597.12,6,2,0
CUST-3609,Harshil Majumdar,56,Professional,26777,126,22,981036,83.14936672,815725.22,12,0,0
CUST-3610,Ria Bhandari,49,Daily Wage,93189,121.91,22,949191.26,78.46476944,744780.73,12,0,0
CUST-3611,Chandani Parikh,35,Professional,94191,75.54,22,588154.44,66.44561072,390802.81,6,3,1
CUST-3612,Jhalak Chad,34,Small Business,29000,19.6,22,152605.6,75.72999544,115568.21,3,0,0
CUST-3613,Ishwar Oza,45,Farmer,79630,23.47,20,166179.33,60.33576588,100265.57,24,3,1
CUST-3614,Guneet Grewal,68,Daily Wage,97174,101.07,22,786931.02,71.20493218,560333.7,6,3,1
CUST-3615,Bhavya Garde,58,Small Business,84811,81.23,24,690455,79.73878838,550560.45,3,0,0
CUST-3616,Jonathan Guha,46,Salaried,21662,62.33,24,529805,61.05804407,323488.57,3,3,1
CUST-3617,Vinaya Misra,34,Salaried,69778,123.15,18,785081.25,80.0662214,628584.89,6,3,1
CUST-3618,Oliver Shan,52,Farmer,66437,193.91,22,1509783.26,69.85621675,1054677.47,3,1,0
CUST-3619,Shivani Nagi,47,Salaried,21156,32.45,20,229762.22,72.46842018,166505.05,12,0,0
CUST-3620,Ati Gill,64,Daily Wage,38132,156.17,18,995583.75,69.60025065,692928.79,3,0,0
CUST-3621,Dalbir Palan,54,Farmer,137583,36.59,24,311015,80.67859577,250922.53,12,3,1
CUST-3622,Advika Pathak,65,Salaried,16076,76.41,22,594928.26,62.75215299,373330.29,3,3,1
CUST-3623,Rachit Hari,28,Salaried,53633,106.45,18,678618.75,64.89595268,440396.1,24,0,0
CUST-3624,Unnati Kala,34,Small Business,18439,194.72,20,1378714.96,67.98248615,937284.71,24,0,0
CUST-3625,Nathan Sridhar,70,Small Business,135983,38.89,18,247923.75,85.81377917,212752.74,3,3,1
CUST-3626,Hritik Sastry,45,Farmer,128828,21.53,22,167632.58,61.90876579,103779.26,9,1,0
CUST-3627,Darika Dada,59,Farmer,117353,78.39,22,610344.54,78.67066325,480162.1,12,1,0
CUST-3628,Kashish Mital,59,Small Business,15794,7.96,18,50745,68.7612774,34892.91,3,0,0
CUST-3629,Gopal Choudhry,23,Professional,69767,14.48,20,102525.64,66.46047862,68139.03,6,1,0
CUST-3630,Zansi Misra,32,Daily Wage,131707,86.67,20,613666.93,74.66246676,458178.87,3,2,1
CUST-3631,Kamala Vora,69,Daily Wage,44660,105.75,24,898875,79.113978,711135.77,6,3,1
CUST-3632,Ucchal Dubey,54,Small Business,54794,156.54,20,1108381.47,69.67883171,772307.26,3,1,0
CUST-3633,Frado Kade,34,Farmer,107945,94.23,22,733674.78,62.33950631,457369.24,9,0,0
CUST-3634,Ekaraj Varty,42,Daily Wage,41801,120.15,20,850722.07,71.29772831,606545.51,3,1,0
CUST-3635,Niharika Sachdeva,54,Salaried,88649,51.57,22,401524.02,81.29907249,326435.3,12,1,0
CUST-3636,Harshil Keer,50,Daily Wage,118013,49.18,24,418030,86.95914206,363515.3,24,1,0
CUST-3637,Yutika Khanna,42,Farmer,95042,131.83,22,1026428.38,61.3348967,629558.79,3,2,0
CUST-3638,Waida Shetty,64,Daily Wage,142915,198.88,18,1267860,76.80510542,973781.21,24,3,1
CUST-3639,Ishani Kadakia,50,Farmer,93455,145.14,20,1027663.77,88.67675882,911298.92,9,1,0
